"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","lesmurmuresdulignon.com/83.166.138.125","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","lesmurmuresdulignon.com/83.166.138.125","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","lesmurmuresdulignon.com/83.166.138.125","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","lesmurmuresdulignon.com/83.166.138.125","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","lesmurmuresdulignon.com/83.166.138.125","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","lesmurmuresdulignon.com/83.166.138.125","443","INFO","1664675865","",""
"HSTS_time","lesmurmuresdulignon.com/83.166.138.125","443","OK","185 days (=16000000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","lesmurmuresdulignon.com/83.166.138.125","443","INFO","only for this domain","",""
"HSTS_preload","lesmurmuresdulignon.com/83.166.138.125","443","INFO","domain is NOT marked for preloading","",""
"HPKP","lesmurmuresdulignon.com/83.166.138.125","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","lesmurmuresdulignon.com/83.166.138.125","443","INFO","Apache","",""
"banner_application","lesmurmuresdulignon.com/83.166.138.125","443","INFO","No application banner found","",""
"cookie_count","lesmurmuresdulignon.com/83.166.138.125","443","INFO","0 at '/'","",""
"Upgrade","lesmurmuresdulignon.com/83.166.138.125","443","INFO","h2","",""
"banner_reverseproxy","lesmurmuresdulignon.com/83.166.138.125","443","INFO","--","","CWE-200"
"heartbleed","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2014-0160","CWE-119"
"CCS","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","lesmurmuresdulignon.com/83.166.138.125","443","OK","supported","","CWE-310"
"secure_client_renego","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","lesmurmuresdulignon.com/83.166.138.125","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","lesmurmuresdulignon.com/83.166.138.125","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
