"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","www.salaisonsduvelay.com/195.144.11.124","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.salaisonsduvelay.com/195.144.11.124","443","INFO","not present","",""
"cert_crlDistributionPoints","www.salaisonsduvelay.com/195.144.11.124","443","INFO","--","",""
"cert_ocspURL","www.salaisonsduvelay.com/195.144.11.124","443","INFO","http://r10.o.lencr.org","",""
"OCSP_stapling","www.salaisonsduvelay.com/195.144.11.124","443","LOW","not offered","",""
"cert_mustStapleExtension","www.salaisonsduvelay.com/195.144.11.124","443","INFO","--","",""
"DNS_CAArecord","www.salaisonsduvelay.com/195.144.11.124","443","LOW","--","",""
"certificate_transparency","www.salaisonsduvelay.com/195.144.11.124","443","OK","yes (certificate extension)","",""
"certs_countServer","www.salaisonsduvelay.com/195.144.11.124","443","INFO","2","",""
"certs_list_ordering_problem","www.salaisonsduvelay.com/195.144.11.124","443","INFO","no","",""
"cert_caIssuers","www.salaisonsduvelay.com/195.144.11.124","443","INFO","R10 (Let's Encrypt from US)","",""
